Agent Name,Agent Address,Agent City,FY 21 Net Sales
LUDLOW SMOKE SHOP,246 EAST STREET,LUDLOW,"$303,275.25 "
LUDLOW SUNOCO #04056,425 CENTER ST,LUDLOW,"$537,880.25 "
MILLIS TAVERN AND GRILLE,14 WORCESTER STREET,LUDLOW,"$735,525.75 "
MOONLIGHT CAFE,387-389 EAST STREET,LUDLOW,"$344,154.50 "
OPEN DOOR CAFE,247 CADY ST,LUDLOW,"$592,875.50 "
OUR TOWN VARIETY,259 FULLER STREET,LUDLOW,"$1,331,085.50 "
POLISH AMERICAN CLUB,355 EAST ST,LUDLOW,"$844,847.00 "
POP AND KORK,12 CADY ST,LUDLOW,"$646,730.00 "
PRIDE STATION & STORE,478 CENTER ST,LUDLOW,"$1,867,889.00 "
RANDALL FARM INC,631 CENTER ST,LUDLOW,"$564,981.25 "
THE LIGHTHOUSE,108 SEWALL ST,LUDLOW,"$291,130.25 "
TURNPIKE PACKAGE,434 CENTER ST,LUDLOW,"$31,240.00 "
UNCLE BOB'S,967 EAST STREET,LUDLOW,"$915,288.00 "
UNITY ATHLETIC CLUB,161 STATE ST,LUDLOW,"$254,934.00 "
VILLA ROSE RESTUARANT,1428 CENTER ST,LUDLOW,"$220,396.75 "
AMERICAN GRAFFITI,113 SUMMER ST,LUNENBURG,"$124,001.00 "
BAKERS WHALOM VARIETY,423 ELECTRIC AVE,LUNENBURG,"$2,444,980.00 "
DONNELLYS TAVERN,43 SUMMER ST,LUNENBURG,"$321,171.50 "
EMBERS PIZZERIA,84 LAKEFRONT AVE,LUNENBURG,"$217,671.75 "
EZ MART,131 MASSACHUSETTS AVE,LUNENBURG,"$326,154.50 "
HANNAFORD #8388,333 MASS AVE,LUNENBURG,"$427,643.75 "
HILLTOP FARMS,1 MAIN ST,LUNENBURG,"$884,661.00 "
HONEY FARMS 3829,134 LEOMINSTER SHIRLEY RD,LUNENBURG,"$1,364,329.50 "
KINDRED SPIRITS,324 ELECTRIC AVENUE,LUNENBURG,"$157,596.00 "
LUNENBURG EXXON SHOP,451 MASS AVE,LUNENBURG,"$1,722,204.00 "
LUNENBURG LIQUORS,433 ELECTRIC AVE,LUNENBURG,"$290,941.00 "
MICKEY SHEA'S,324 ELECTRIC AVE,LUNENBURG,"$40,879.00 "
MOBIL MART,131 MASSACHUSETTS AVE,LUNENBURG,"$179,288.50 "
ON THE ROCKS,96 LAKEFRONT DRIVE,LUNENBURG,"$321,959.00 "
SEAN PATRICK'S,494 ELECTRIC AVENUE,LUNENBURG,"$268,916.50 "
T & P CONVENIENCE,5 SUMMER ST,LUNENBURG,"$89,662.25 "
ZEDAS VILLAGE BAR & GRILL,1 MAIN STREET,LUNENBURG,"$83,139.00 "
7-ELEVEN 32441-A,50 WESTERN AVE,LYNN,"$2,781,152.75 "
7-ELEVEN 32470-A,3 LYNNFIELD ST,LYNN,"$1,586,944.50 "
7-ELEVEN 34404-I,9 AUSTIN SQUARE,LYNN,"$1,965,186.50 "
7-ELEVEN 37457,210 LEWIS ST,LYNN,"$2,879,694.50 "
A L PRIME ENERGY,969 WESTERN AVENUE,LYNN,"$774,252.00 "
A L PRIME ENERGY #101,423 BOSTON ST,LYNN,"$719,081.25 "
A TO Z CONVENIENCE,264 ESSEX STREET,LYNN,"$107,953.25 "
ALL CHECKS CASHED,62 MARKET SQ,LYNN,"$157,075.50 "
ALL DAY CONVENIENCE STORE,548 SUMMER STREET,LYNN,"$2,330,215.50 "
ALL IN ONE,289 ESSEX STREET,LYNN,"$408,108.50 "
ALPHA CONVENIENCE,1 FREEMAN SQ,LYNN,"$406,622.75 "
AMIGOS MARKET,355 SUMMER ST,LYNN,"$56,157.50 "
ANDREA LIQUORS,780 WASHINGTON STREET,LYNN,"$321,482.75 "
APRIL'S PUB AND GRILL,41 BUFFUM STREET IST FLOOR,LYNN,"$74,899.50 "
ASIAN GARDEN,8 MARKET ST,LYNN,"$255,757.75 "
ASIAN GARDEN,8 MARKET STREET,LYNN,"$265,647.75 "
BENJY'S CONVENIENCE,250 CHATHAM ST,LYNN,"$99,799.25 "
BIG BROTHERS FOOD MART,578 CHESTNUT ST,LYNN,"$357,693.75 "
BONAO MARKET,328 UNION STREET,LYNN,"$113,150.00 "
BRANDY BARREL PUB,37 MARKET ST,LYNN,"$532,190.00 "
BROOKSIDE LIQUOR,30 BOSTON STREET,LYNN,"$309,142.50 "
BRUNO'S BAR & BURGER,858 WESTERN AVE,LYNN,"$61,842.00 "
CAL'S NEWS STORE,53 CENTRAL AVE,LYNN,"$1,534,765.75 "
CENTRO LIQUORS,395 ESSEX ST,LYNN,"$159,036.25 "
CHESTNUT LIQUORS,348 CHESTNUT ST,LYNN,"$306,603.75 "
CHESTNUT STREET VARIETY STORE,522 CHESTNUT STREET,LYNN,"$24,853.25 "
CONVENIENCE PLUS,225 WESTERN AVE,LYNN,"$2,916,147.75 "
CONVENIENCE STATION,2-4 UNION STREET,LYNN,"$591,283.50 "
CONVENIENCE STATION,570 WESTERN AVE,LYNN,"$2,134,042.25 "
CROWN VARIETY,232 LEWIS STREET,LYNN,"$373,690.75 "
CUMBERLAND #6727,668 CHESTNUT ST,LYNN,"$640,400.50 "
D & M MART,126 BROAD ST,LYNN,"$556,329.25 "
D & M VARIETY,99 COMMERCIAL ST,LYNN,"$1,076,794.25 "
D & T MARKET,17 HIGH ROCK ST,LYNN,"$346,812.50 "
DEBRO LIQUORS,649 EASTERN AVENUE,LYNN,"$540,102.25 "
DEE'S CORNER,37 ESSEX ST,LYNN,"$2,115,349.75 "
DEL PUEBLO MARKET,23 MARKET SQUARE,LYNN,"$515,849.25 "
DI FILLIPO'S BAR & GRILL,163 BLOSSOM ST,LYNN,"$633,009.75 "
DURAN MARKET,524 WESTERN AVE,LYNN,"$178,207.75 "
E Z SHOP,451 CHESTNUT ST,LYNN,"$2,266,397.00 "
EASTERN MARKET,121 EASTERN AVE,LYNN,"$3,207,309.25 "
EL COLMADON,64 FRANKLIN STREET,LYNN,"$589,195.75 "
EL PATIO MARKET,209 WASHINGTON ST,LYNN,"$164,387.00 "
ENJOY LIQUOR AND FOOD MARKET,53 UNION ST,LYNN,"$183,924.50 "
ESSEX MARKET,99 ESSEX STREET,LYNN,"$798,562.00 "
EXPRESS CHECK OUT,340 WASHINGTON ST,LYNN,"$949,393.00 "
FAMILY CORNER II,624 BOSTON ST,LYNN,"$226,014.25 "
FOUR WINDS PUB & GRILL,265 BROADWAY,LYNN,"$248,212.00 "
FRANCO AMER AMVETS,535 WESTERN AVE,LYNN,"$518,934.50 "
FRIENDLY MARKET,127 MUNROE ST,LYNN,"$461,132.25 "
FULL MOON MARKET,369 SUMMER ST,LYNN,"$287,667.00 "
GREEN TEA,751 LYNNWAY,LYNN,"$1,602,254.50 "
HENRYS VARIETY,601 BOSTON STREET,LYNN,"$2,156,088.25 "
HIGHLAND MARKET,96 ADAMS STREET,LYNN,"$634,787.50 "
HINES LIQUORS,518 WESTERN AVE,LYNN,"$347,121.50 "
INNER CONVENIENCE STORE,100 UNION STREET,LYNN,"$408,885.25 "
JD'S SPORT BAR,159 LEWIS STREET,LYNN,"$81,313.25 "
JENNY'S CONVENIENCE,78 HENRY AVE,LYNN,"$954,872.25 "
JIMMY'S DISCOUNT LIQUORS,873 WESTERN AVENUE,LYNN,"$703,400.25 "
JIM'S CORNER,43 BROAD ST,LYNN,"$512,081.00 "
JOHNNY'S MARKET,33 LYNNWAY,LYNN,"$1,366,703.75 "
KIPPY'S NORTH WINES & SPIRITS,90 BOSTON ST,LYNN,"$478,261.75 "
LA CENTRAL MARKET,107 WASHINGTON ST,LYNN,"$225,478.50 "
LA FAMILIA MARKET,602 SUMNER ST,LYNN,"$88,324.00 "
LAZY DOG SPORTS BAR,328 BROADWAY,LYNN,"$671,957.00 "
LIDO CAFE,112 FEDERAL ST,LYNN,"$919,557.00 "
LILY CONVENIENCE,13 LEWIS ST,LYNN,"$685,978.50 "
LINCOLN MARKET,200 ESSEX STREET,LYNN,"$462,296.50 "
LINDA'S JEWELERS,2 MARKET ST,LYNN,"$58,051.00 "
LINDE MARKET,617 SUMMER ST,LYNN,"$721,140.00 "
LOOMOS BROS INC,524 BOSTON ST,LYNN,"$391,002.50 "
LOS PRIMOS MARKET,549 BOSTON STREET,LYNN,"$39,252.75 "
LUCKY 7 MARKET,369 BOSTON STREET,LYNN,"$328,524.75 "
LUCKYS LIQUOR,171 LEWIS ST,LYNN,"$456,294.00 "
LYNN CONVENIENCE,109 WESTERN AVE,LYNN,"$1,962,769.50 "
LYNN FUEL,512 CHESTNUT ST,LYNN,"$378,407.00 "
LYNN LIQUOR MART,825 BOSTON ST,LYNN,"$623,256.00 "
LYNN MARKET,38 MARKET ST,LYNN,"$1,060,914.00 "
LYNN NEIGHBORHOOD MARKET,361 BOSTON STREET,LYNN,"$752,453.50 "
LYNNFIELD STREET MARKET,263 LYNNFIELD ST,LYNN,"$1,148,737.50 "
M C HEALD LIQUORS,6-12 COMMERCIAL ST,LYNN,"$822,776.00 "
MARKET BASKET #82,40 FEDERAL ST,LYNN,"$852,458.75 "
MARKET SQUARE,2 MARKET SQUARE,LYNN,"$950,281.50 "
MARKET SQUARE BEVERAGE,3 MARKET SQ,LYNN,"$379,397.75 "
MEKONG MARKET,863 WESTERN AVE,LYNN,"$332,681.00 "
MELCHRIS MARKET,74 CENTRAL AVE,LYNN,"$325,232.75 "
MIKE'S LIQUORS,2A ADAMS ST EXT,LYNN,"$475,375.50 "
NEWHALL'S LIQUORS,336 BROADWAY,LYNN,"$367,579.50 "
NINA'S MARKET,51 ESSEX ST,LYNN,"$2,932,696.50 "
NORM'S VARIETY,423 EASTERN AVE,LYNN,"$1,923,638.25 "
NOURIA ENERGY #4032,535 LYNNWAY,LYNN,"$1,125,717.00 "
NOURIA ENERGY #4037,122 BOSTON ST,LYNN,"$115,902.00 "
N-S MARKET,549 BOSTON STREET,LYNN,"$121,499.75 "
ONE STOP MART,337 BOSTON ST,LYNN,"$552,165.50 "
QUISQUEYA FOOD MART,34 UNION ST,LYNN,"$430,716.50 "
R F O'SULLIVANS,151 CENTRAL AVENUE,LYNN,"$97,346.00 "
RICHDALE,59 NORTH FRANKLIN STREET,LYNN,"$1,174,683.25 "
RICHDALE,585 ESSEX ST,LYNN,"$1,512,180.50 "
RICHDALE,453 CHATHAM STREET,LYNN,"$2,108,831.50 "
RICHDALE,229 BROADWAY,LYNN,"$2,598,133.75 "
RICHDALE,149 WALNUT ST,LYNN,"$2,874,132.25 "
RICHDALE,573 CHESTNUT ST,LYNN,"$3,383,909.75 "
RICHDALE CONVENIENCE STORE,86 NEWHALL STREET,LYNN,"$267,947.00 "
RITE AID 10128,156 LEWIS ST,LYNN,"$87,611.25 "
RIVERSIDE 2,826 BOSTON ST,LYNN,"$1,727,494.50 "
ROLLY'S TAVERN 0N THE SQUARE,338 BROADWAY,LYNN,"$305,558.50 "
ROMAN'S MARKET,116 BROAD ST,LYNN,"$272,698.00 "
SAN FRANCISCO,2-4 LAFAYETTE PARK,LYNN,"$34,623.25 "
SAN MARCOS MARKET,355 SUMMER STREET,LYNN,"$253,530.75 "
SHAWS 578,43 STATE STREET,LYNN,"$245,273.00 "
SHOP KWIK SUPERETTE,534 LYNNFIELD STREET,LYNN,"$2,264,479.75 "
SPEEDWAY #2502,122 LIBERTY ST,LYNN,"$44,724.50 "
SPIROS ENERGY,525 LYNN WAY,LYNN,"$338,695.25 "
ST MICHAEL'S LODGE,61-65 W NEPTUNE ST,LYNN,"$517,182.25 "
STATE STREET LIQUORS,46 STATE ST,LYNN,"$570,525.25 "
STOP & SHOP #067,35 WASHINGTON ST,LYNN,"$813,181.25 "
STOP N GO,727 SUMMER ST,LYNN,"$10,029.75 "
SULLIVAN LIQUORS,196 ESSEX ST,LYNN,"$609,501.50 "
SUNRISE CONVENIENCE,353 CHATHAM ST,LYNN,"$431,941.75 "
SUNSHINE MARKET,56 WASHINGTON ST,LYNN,"$289,635.00 "
SUPREME SUPER MARKET,201-205 N COMMON ST,LYNN,"$304,532.25 "
THE CORNER SHOP,70 MARKET SQ,LYNN,"$644,453.75 "
TONYS PUB,196 FRANKLIN ST,LYNN,"$837,963.75 "
T-STOP SUPERETTE,546 WALNUT ST,LYNN,"$2,791,709.50 "
UNION NEWS,250 UNION ST,LYNN,"$2,024,405.50 "
UNION VARIETY,88 UNION ST,LYNN,"$117,649.50 "
VISTA MARKET,391 ESSEX STREET,LYNN,"$155,742.75 "
VN MARKET,207 WASHINGTON ST,LYNN,"$361,398.50 "
WALNUT ST COFFEE,157 WALNUT ST,LYNN,"$74,789.50 "
WESTERN AVENUE MARKET,108 WESTERN AVE,LYNN,"$1,263,843.00 "
BALI HAI,93 MOULTON DR,LYNNFIELD,"$272,710.25 "
CENTER MARKET,588 MAIN STREET,LYNNFIELD,"$758,415.00 "
CENTER STREET MARKET,588 MAIN ST,LYNNFIELD,"$165,995.25 "
CENTER STREET MARKET,588 MAIN STREET,LYNNFIELD,"$928,677.25 "
DONOVANS LIQUORS,449 BROADWAY,LYNNFIELD,"$301,840.25 "
KERNWOOD LIQUORS,12 SALEM ST,LYNNFIELD,"$126,801.75 "
LYNNFIELD FUEL,596 SALEM ST,LYNNFIELD,"$350,532.75 "
LYNNFIELD GULF,8 BROADWAY,LYNNFIELD,"$995,173.75 "
LYNNFIELD MOBIL PUMPIN PANTRY,793 MAIN STREET,LYNNFIELD,"$538,430.50 "
MOBIL PUMP AND PANTRY,793 MAIN ST,LYNNFIELD,"$84,714.00 "
OLD TOWNE MARKET,8 POST OFFICE SQ,LYNNFIELD,"$1,344,382.50 "
T AND L LIQUORS,588 MAIN ST,LYNNFIELD,"$50,096.00 "
WAKEFIELD ELKS #1276,63 BAY STATE RD,LYNNFIELD,"$261,235.75 "
7-ELEVEN 26561,169 SALEM ST,MALDEN,"$1,473,193.25 "
BELLROCK MARKET,114 MAIN ST,MALDEN,"$1,285,415.75 "
BROADWAY MARKET,481 BROADWAY,MALDEN,"$89,744.75 "
BROADWAY MARKET,481 BROADWAY,MALDEN,"$1,137,235.75 "
BROTHERS CONVENIENCE,669 EASTERN AVE,MALDEN,"$1,686,526.50 "
CHARLES STREET CONVENIENCE,429 CHARLES ST,MALDEN,"$1,003,591.25 "
DANDEA'S SUPERETTE,790 MAIN ST,MALDEN,"$4,334,069.75 "
DOCKSIDE SPORTS REST,229 CENTRE ST,MALDEN,"$2,748,512.00 "
EAST SIDE ATHLETIC ASSOC,14 WEBSTER CT,MALDEN,"$434,549.50 "
ELMWOOD PHARMACY,299-301 PLEASANT ST,MALDEN,"$919,877.25 "
ESSEX FARM,655 SALEM ST,MALDEN,"$2,240,136.25 "
GIBBS # 1334,728 MAIN ST,MALDEN,"$613,279.25 "
HARVARD MARKET,229 HIGHLAND AVENUE,MALDEN,"$4,017,128.50 "
HIGHLAND SMOKE SHOP,132 HIGHLAND AVE,MALDEN,"$2,485,061.50 "
ITALIAN AMERICAN CITIZENS,121 PEARL ST,MALDEN,"$435,323.50 "
KAPPY'S LIQUORS,746 MAIN ST,MALDEN,"$133,867.25 "
KAPPY'S LIQUORS,325 BENNETT HWY,MALDEN,"$148,856.00 "
KAPPY'S LIQUORS,77 COMMERCIAL ST,MALDEN,"$232,005.00 "
KIM LONG MARKET,211 FERRY ST,MALDEN,"$405,559.75 "
L & M CONVENIENCE,230 FERRY ST,MALDEN,"$1,693,686.00 "
LINDEN  CONVENIENCE,455 LYNN STREET,MALDEN,"$1,267,429.50 "
LOCKE LIQUOR,48 BROADWAY,MALDEN,"$713,338.25 "
LYONS LIQUORS,188 FERRY STREET,MALDEN,"$318,805.00 "
M & M LIQUORS,619 BROADWAY,MALDEN,"$1,109,709.75 "
MALDEN MINI MARKET,539 MAIN STREET,MALDEN,"$743,385.75 "
MALDEN QUICK STOP,273 SALEM ST,MALDEN,"$373,972.00 "
MAPLEWOOD MEAT MARKET,11 MAPLEWOOD ST,MALDEN,"$76,282.50 "
MAPLEWOOD WELLNESS PHARMACY,904 SALEM STREET,MALDEN,"$10,990.00 "
MOBIL,333 EASTERN AVE,MALDEN,"$431,319.00 "
MOOSE LODGE 1910 MALDEN,562 BROADWAY,MALDEN,"$140,718.75 "
N & B MARKET,325 HIGHLAND AVE,MALDEN,"$1,927,829.00 "
OAK GROVE VARIETY,9A GROVE ST,MALDEN,"$1,771,788.50 "
ONE STOP MART,33 PLEASANT ST,MALDEN,"$2,307,584.75 "
PAPA'S BAR & GRILLE,208 HIGHLAND AVE,MALDEN,"$218,251.00 "
PATRICK'S & FRANNY'S,36-40 LEBANON ST,MALDEN,"$608,256.75 "
PORTILLO BROTHERS MARKET,490 FERRY ST,MALDEN,"$56,614.00 "
PORTILLO BROTHERS MARKET,490 FERRY STREET,MALDEN,"$106,541.25 "
PUMPSY'S LIQUOR,271 HIGHLAND AVENUE,MALDEN,"$1,238,725.75 "
QUARRYSTONE CONVENIENCE,10 OVERLOOK RIDGE DR,MALDEN,"$275,183.50 "
QUICK STOP,841 EASTERN AVE,MALDEN,"$523,633.00 "
RICCI'S LIQUOR STORE,834 MAIN ST,MALDEN,"$261,144.50 "
ROBINSONS NEWS,1556 EASTERN AVE,MALDEN,"$5,687,764.00 "
SALEM ST MARKET,375 SALEM ST,MALDEN,"$120,036.00 "
SANTORO'S SUB SHOP,310 MAIN ST,MALDEN,"$301,600.50 "
SELECT WINES MARKET,375 SALEM STREET,MALDEN,"$16,327.25 "
SIX TWENTY-ONE TAVERN,621 BROADWAY,MALDEN,"$2,117,113.75 "
SNAP MART,245 MAIN ST,MALDEN,"$1,787,731.00 "
SPEEDWAY #2504,214-220 BROADWAY,MALDEN,"$403,299.75 "
STEVE CORNER,888 SALEM STREET,MALDEN,"$1,240,084.50 "
STOP & SHOP #062,99 CHARLES ST,MALDEN,"$1,709,768.50 "
SUMMER STREET FRUIT,72 SUMMER STREET,MALDEN,"$1,142,703.75 "
SUN KONG RESTAURANT,275 EASTERN AVE,MALDEN,"$512,789.50 "
SUNNYHURST FARMS,19 LEBANON ST,MALDEN,"$2,543,511.25 "
SUNRISE CONVENIENCE & POSTAL,51 PLEASANT ST,MALDEN,"$578,983.75 "
SUPREME FOOD MART,1018 EASTERN AVENUE,MALDEN,"$2,603,057.50 "
VERNON LIQUOR,673 EASTERN AVENUE,MALDEN,"$457,019.00 "
VILLAGE MART,10 FLORENCE ST,MALDEN,"$484,188.50 "
CROSSROAD VARIETY,ONE MAIN ST        1A,MANCHAUG,"$799,309.50 "
KING'S COUNTRY STORE,24 HOLT RD,MANCHAUG,"$22,066.00 "
RICHDALE,8 BEACH ST,MANCHESTER,"$922,076.50 "
CLEMENTS MARKETPLACE,709 STATE ROAD UNIT 120,MANOMET,"$211,867.00 "
MARYLOU'S NEWS,755 STATE RD,MANOMET,"$10,053.00 "
MAYFLOWER PACKAGE,590 STATE ROAD,MANOMET,"$25,916.50 "
MONTE CHRISTOS RESTAURANT,745 STATE RD,MANOMET,"$565,712.00 "
VILLAGE GENERAL STORE,700 STATE ROAD,MANOMET,"$3,723,989.00 "
7-ELEVEN 37484,242 CHAUNCY ST,MANSFIELD,"$3,224,474.75 "
7-ELEVEN 40082,70 COPELAND DR,MANSFIELD,"$741,823.50 "
BRISTOL LIQUORS,670 EAST ST,MANSFIELD,"$226,746.75 "
CATMANS CAFE,16 OLD COLONY RD,MANSFIELD,"$632,302.00 "
CUMBERLAND #0187,30 CHAUNCY ST,MANSFIELD,"$1,019,562.00 "
DUB'S  DISCOUNT LIQUORS,30 CHAUNCY ST,MANSFIELD,"$679,978.75 "
FAMILY FOOD MART,660 EAST ST,MANSFIELD,"$1,371,916.50 "
FOUR CORNERS CONVENIENCE,4 SO MAIN ST,MANSFIELD,"$1,091,010.75 "
GENO'S RESTAURANT & LOUNGE,407 N MAIN ST,MANSFIELD,"$257,199.50 "
MANSFIELD DELI,72 PRATT ST,MANSFIELD,"$81,005.25 "
MANSFIELD ELKS,140 N MAIN ST,MANSFIELD,"$75,877.50 "
MANSFIELD SERVICE,189 CHAUNCY ST,MANSFIELD,"$714,826.75 "
MANSFIELD XTRA MART,905 SOUTH MAIN ST,MANSFIELD,"$721,176.25 "
RITE AID 10141,243 CHAUNCY ST,MANSFIELD,"$43,760.75 "
ROUTE 106 WINE & SPIRITS,377 CHAUNCY STREET,MANSFIELD,"$51,535.50 "
ROUTE 106 WINES & SPIRITS,377 CHAUNCY ST,MANSFIELD,"$102,177.50 "
SHAWS 431,390 WEST STREET,MANSFIELD,"$555,493.25 "
SIMPLE AMENITIES,214 RUMFORD AVE UNIT 103,MANSFIELD,"$96,895.50 "
STOP & SHOP #007,377 CHAUNCY ST,MANSFIELD,"$883,740.75 "
TAHANA RESTAURANT,60 OAKLAND ST,MANSFIELD,"$212,578.00 "
THE STORE,213 SOUTH MAIN ST,MANSFIELD,"$1,100,145.25 "
TOWN NEWS & TICKET,165 NO MAIN ST,MANSFIELD,"$1,183,545.75 "
WEST MANSFIELD VARIETY,428 ELM STREET,MANSFIELD,"$785,845.75 "
WINES & MORE-MANSFIELD,280 SCHOOL ST,MANSFIELD,"$100,923.00 "
7-ELEVEN 32478-A,89 PLEASANT ST,MARBLEHEAD,"$1,124,574.75 "
BEACH BLUFF LIQUORS,260 HUMPHREY STREET,MARBLEHEAD,"$231,737.50 "
GERRY 5 VFA,210 BEACON ST,MARBLEHEAD,"$356,654.50 "
HALEY'S,114 WASHINGTON ST,MARBLEHEAD,"$59,118.00 "
MARBLEHEAD VILLAGE MARKET,165 PLEASANT ST,MARBLEHEAD,"$2,094,652.50 "
RICHDALE,29 SMITH STREET,MARBLEHEAD,"$1,127,773.50 "
RIPTIDE LOUNGE INC,116 PLEASANT ST,MARBLEHEAD,"$268,848.75 "
VILLAGE LIQUOR STORE,22 BESSOM ST,MARBLEHEAD,"$46,249.50 "
CUMBERLAND #2337,406 WAREHAM RT #6,MARION,"$1,156,882.75 "
TOP OF THE HILL LIQUORS,311 WAREHAM ROAD (RT6),MARION,"$279,375.25 "
7-ELEVEN 15451-E,92 BROAD ST,MARLBORO,"$2,727,198.75 "
7-ELEVEN 37515,87 CHESTNUT ST,MARLBORO,"$1,768,827.75 "
A & J GROCERY,68 MECHANIC ST,MARLBORO,"$96,803.50 "
ALLTOWN #2722,656 BOSTON POST RD,MARLBORO,"$326,864.75 "
ANTHONYS LIQUORS,531 LINCOLN ST,MARLBORO,"$109,698.50 "
BOLTON ST LIQUORS,147 BOLTON ST,MARLBORO,"$72,628.75 "
BOLTON STREET TAVERN,587 BOLTON ST,MARLBORO,"$346,880.50 "
BRASIL REMESSA,576 BOSTON POST ROAD E,MARLBORO,"$7,799.00 "
CAPITAL LIQUORS,500 BOSTON POST RD,MARLBORO,"$280,611.50 "
CONVENIENCE FOOD MART,282 E MAIN ST,MARLBORO,"$220,274.00 "
EZ MART CONVENIENCE,329 MAPLE STREET,MARLBORO,"$1,051,188.50 "
FIREFLY'S,350 EAST MAIN ST,MARLBORO,"$8,407.50 "
FUNKY MURPHYS,31-35 MAIN STREET,MARLBORO,"$973,151.25 "
GALAXY NEWSSTAND,601 DONALD LYNCH BLVD,MARLBORO,"$1,138,623.50 "
GUATEMALA MARKET,518 LINCOLN ST,MARLBORO,"$77,691.00 "
HALFWAY CAFE,820 BOSTON POST RD,MARLBORO,"$272,007.00 "
HANNAFORD #8004,193 BOSTON POST RD,MARLBORO,"$481,730.50 "
HONEY FARMS 3814,168 PLEASANT ST,MARLBORO,"$1,676,550.75 "
HUNTS MOBIL,270 WEST MAIN ST,MARLBORO,"$387,289.00 "
ITALIAN AMERICAN WAR VETERANS,111 NEIL ST,MARLBORO,"$366,874.00 "
JOY ASIA,735 BOSTON POST RD,MARLBORO,"$996,926.25 "
JUMA GROCERY,55 MECHANIC ST,MARLBORO,"$285,627.00 "
LAKESIDE SHELL,413 LAKESIDE AVE,MARLBORO,"$1,225,943.50 "
MARCO'S,796 BOSTON POST RD EAST,MARLBORO,"$9,456.75 "
MARLBORO COUNTRY CONV,286 W MAIN ST,MARLBORO,"$410,607.50 "
MARLBORO FISH/GAME,1 MUDDY LANE,MARLBORO,"$164,183.50 "
MARLBORO GULF EXPRESS,114 EAST MAIN ST,MARLBORO,"$888,525.00 "
MARLBORO MARKET,1 E MAIN ST,MARLBORO,"$1,255,584.00 "
MARLBORO SMOKE SHOP,170 PLEASANT ST,MARLBORO,"$36,005.00 "
MARLBORO SUNOCO,146 MAPLE ST,MARLBORO,"$1,177,466.75 "
MARLBORO WINE & SPIRIT,44 BOSTON POST RD W,MARLBORO,"$200,757.00 "
MARLBOROUGH GULF,410 LAKESIDE AVE,MARLBORO,"$506,721.00 "
MARLBOROUGH SHELL,431 LINCOLN ST,MARLBORO,"$530,570.75 "
MONTI-MINI MARKET,274 MAPLE STREET,MARLBORO,"$171,942.25 "
NEW CAPITAL FARM CONV,554 BOSTON POST RD,MARLBORO,"$1,671,861.50 "
O'HEARN'S TAVERN,11 B FLORENCE STREET,MARLBORO,"$10,025.00 "
PETE'S ON THE MAIN,121 MAIN ST,MARLBORO,"$200,732.75 "
PLAZA LIQUORS,222 D E MAIN ST,MARLBORO,"$425,579.25 "
PLEASANT STREET GENERAL,354 PLEASANT ST,MARLBORO,"$911,643.25 "
POST RD PANTRY,27 BOSTON POST RD E,MARLBORO,"$1,494,697.75 "
POST ROAD SHELL,342 BOSTON POST RD,MARLBORO,"$604,827.75 "
PRICE CHOPPER #162,240 E MAIN ST,MARLBORO,"$1,054,564.00 "
PROSPECTER EAST SALOON,520 LINCOLN ST,MARLBORO,"$534,848.50 "
RTE 20 CONVENIENCE,2 BOSTON POST ROAD,MARLBORO,"$2,421,046.50 "
SPEEDWAY #2469,770 BOSTON POST RD,MARLBORO,"$176,817.50 "
SPERRYS LIQUORS,17 EAST MAIN ST,MARLBORO,"$82,772.50 "
THE LITTLE STORE,547 BOSTON POST RD,MARLBORO,"$2,363,001.00 "
THE WESTENDER,493 BOSTON POST RD WEST,MARLBORO,"$232,814.00 "
THOMAS ENERGY,175 LAKESIDE AVENUE,MARLBORO,"$72,514.50 "
UPAMA'S,87 CHESTNUT ST,MARLBORO,"$1,423,886.25 "
WESTSIDE CONVENIENCE,505 BOSTON POST RD,MARLBORO,"$64,359.25 "
WESTSIDE CONVENIENCE,505 BOSTON POST RD,MARLBORO,"$603,076.75 "
7-ELEVEN 37405,774 PLAIN ST,MARSHFIELD,"$1,712,190.25 "
A L PRIME ENERGY,2170 OCEAN ST,MARSHFIELD,"$535,643.75 "
CEDAR VIEW FILLING STATION,430 CARESWELL ST,MARSHFIELD,"$32,762.00 "
GREEN HARBOR GENERAL,40 MARGINAL ST,MARSHFIELD,"$342,637.00 "
HUBBARD'S CUPBOARD,29 MAIN STREET,MARSHFIELD,"$2,216,440.00 "
JACKANSONS,1919-1921 OCEAN ST,MARSHFIELD,"$2,405,795.50 "
JOGI'S LIQUORS,915 OCEAN STREET,MARSHFIELD,"$83,514.00 "
MAMMA MIAS OF MARSHFIELD,93 CARESWELL ST,MARSHFIELD,"$391,545.75 "
MARSHFIELD BLANCHARDS,700 PLAIN ST,MARSHFIELD,"$69,208.00 "
MARSHFIELD ELKS#2494,1321 OCEAN ST,MARSHFIELD,"$407,336.50 "
MARSHFIELD HILLS GENERAL STORE,165 PROSPECT ST,MARSHFIELD,"$47,025.50 "
MARSHFIELD LIQUORS,1852 OCEAN STREET,MARSHFIELD,"$473,651.00 "
MARSHFIELD VFW,655 MAIN ST,MARSHFIELD,"$222,335.50 "
MARSHFIELD YACHT CLUB,11 RIDGE WAY,MARSHFIELD,"$230,166.00 "
